chapter_id,predicted_current_chapter_grade,predicted_final_exam_grade,predicted_next_chapter_grade,user_id
10,0.188111752272,0.322026133537,0.395968079567,1441342
11,0.388351798058,0.345447719097,0.426600933075,1441342
12,0.0882927775383,0.212566792965,0.312225043774,1441342
1,0.788110971451,0.701382577419,0.685415148735,4549478
2,0.056702375412,0.550302743912,0.45607739687,4549478
3,0.0107736885548,0.394129812717,0.31108585,4549478
4,0.0779260694981,0.299810171127,0.253977537155,4549478
5,0.0651199817657,0.234319984913,0.21985039115,4549478
6,0.0492213964462,0.184434622526,0.200304597616,4549478
7,0.0327011346817,0.144055277109,0.18812122941,4549478
8,0.0184271335602,0.109848797321,0.17962500453,4549478
9,0.00686383247375,0.0802128314972,0.17317943275,4549478
10,-0.0021111369133,0.0543066561222,0.168083667755,4549478
11,-0.00874623656273,0.0316889882088,0.164079099894,4549478
12,-0.0132631659508,0.0121434926987,0.161108970642,4549478
1,0.299320787191,0.505945324898,0.437905550003,4970342
2,0.158677965403,0.491647064686,0.358599454165,4970342
3,0.127562046051,0.465963453054,0.31004691124,4970342
4,0.111904740334,0.43898421526,0.280297160149,4970342
5,0.109928071499,0.415011107922,0.267434120178,4970342
6,0.157087594271,0.419418871403,0.287999272346,4970342
7,0.484701037407,0.518029510975,0.427284866571,4970342
8,0.255572557449,0.463250815868,0.388168811798,4970342
9,0.223785385489,0.427336633205,0.390447556973,4970342
10,0.223329544067,0.397633641958,0.392697304487,4970342
11,0.219400420785,0.370073914528,0.39089423418,4970342
12,0.209150373936,0.341808855534,0.383921831846,4970342
1,0.846433758736,0.741579294205,0.708360135555,4414214
2,0.267490267754,0.605943441391,0.51390182972,4414214
3,0.234466314316,0.541158556938,0.467146217823,4414214
4,0.210817739367,0.484646260738,0.421701282263,4414214
5,0.202613309026,0.44755679369,0.394199609756,4414214
6,0.191801145673,0.418750435114,0.374186396599,4414214
7,0.180756315589,0.393219590187,0.358836948872,4414214
8,0.169791430235,0.368324607611,0.346327602863,4414214
9,0.158994406462,0.342800617218,0.335478007793,4414214
10,0.148116499186,0.316114366055,0.325385689735,4414214
11,0.136845827103,0.288133203983,0.315355181694,4414214
12,0.124942332506,0.258959412575,0.304891735315,4414214
1,0.839227080345,0.737730622292,0.695355892181,4564292
2,0.919068038464,0.746489346027,0.706510663033,4564292
3,0.846011281013,0.753688514233,0.711163163185,4564292
4,0.17113211751,0.56826633215,0.523316860199,4564292
5,0.230920687318,0.466067135334,0.478684365749,4564292
6,0.189565598965,0.385964781046,0.421786308289,4564292
7,0.161160290241,0.326339125633,0.376762390137,4564292
8,0.128207355738,0.276507884264,0.335886508226,4564292
9,0.0952073037624,0.231176316738,0.298158943653,4564292
10,0.0644517540932,0.188312023878,0.263836294413,4564292
11,0.0372228622437,0.147411048412,0.233292609453,4564292
12,0.0140102803707,0.108677744865,0.206737652421,4564292
1,0.719565272331,0.762111485004,0.729545474052,1234751
2,0.611926317215,0.721533060074,0.69293910265,1234751
3,0.684647798538,0.744979739189,0.727810025215,1234751
4,0.606044888496,0.72284591198,0.708857595921,1234751
5,0.821388185024,0.768205761909,0.768973171711,1234751
6,0.717941403389,0.78194129467,0.79481446743,1234751
7,0.837939441204,0.792075395584,0.822236180305,1234751
8,0.661118626595,0.756314754486,0.782944917679,1234751
9,0.765467524529,0.758870601654,0.79339081049,1234751
10,0.722199320793,0.754703104496,0.78362840414,1234751
11,0.893186926842,0.795086026192,0.82260632515,1234751
12,0.890340447426,0.815896511078,0.839482307434,1234751
1,0.556171298027,0.60606777668,0.546440839767,2914272
2,0.608535706997,0.652009963989,0.562025308609,2914272
3,0.0625567734241,0.522692680359,0.402080833912,2914272
4,0.00121667981148,0.426514089108,0.323446571827,2914272
5,0.0970240533352,0.354674935341,0.287589669228,2914272
6,0.101499021053,0.305328428745,0.26424947381,2914272
7,0.0919660627842,0.266267508268,0.249819308519,2914272
8,0.0808236896992,0.232698351145,0.240552663803,2914272
9,0.0713545680046,0.202604845166,0.234362959862,2914272
10,0.0636293888092,0.174964293838,0.229918718338,2914272
11,0.0570863485336,0.149168431759,0.226308614016,2914272
12,0.0511860847473,0.124864846468,0.222923636436,2914272
1,0.84856325388,0.714195251465,0.632442712784,2013618
2,0.831438481808,0.738431036472,0.621623396873,2013618
3,0.164543360472,0.600030183792,0.442568302155,2013618
4,0.70503950119,0.657848358154,0.613170742989,2013618
5,0.278149545193,0.610988736153,0.534648954868,2013618
6,0.594665944576,0.580562114716,0.559166371822,2013618
7,0.432806581259,0.538717508316,0.538645863533,2013618
8,0.256997048855,0.470343321562,0.493743509054,2013618
9,0.135425686836,0.36472928524,0.425143420696,2013618
10,0.0999371111393,0.213879823685,0.329747676849,2013618
11,0.366052895784,0.243792295456,0.384257882833,2013618
12,0.0835332274437,0.116085022688,0.287865430117,2013618
1,0.694723784924,0.66367816925,0.657105505466,4509252
2,0.422933161259,0.576140344143,0.520817160606,4509252
3,0.527871370316,0.575884461403,0.557956874371,4509252
4,0.127602696419,0.404699832201,0.384827107191,4509252
5,0.164584115148,0.325763046741,0.345238775015,4509252
6,0.164685875177,0.286637812853,0.326237589121,4509252
7,0.16463445127,0.269020646811,0.319613099098,4509252
8,0.160044401884,0.260231137276,0.316336005926,4509252
9,0.154615968466,0.254116475582,0.314152300358,4509252
10,0.149913281202,0.248040869832,0.31271058321,4509252
11,0.1460519135,0.240816354752,0.311793357134,4509252
12,0.142553091049,0.231903240085,0.311000049114,4509252
1,0.860333502293,0.750451385975,0.739524960518,1971775
2,1.02162289619,0.791817367077,0.75519067049,1971775
3,0.322923958302,0.657528162003,0.60401570797,1971775
4,0.222088783979,0.524718344212,0.509272456169,1971775
5,0.194049358368,0.430941462517,0.44097211957,1971775
6,0.164398103952,0.362535953522,0.390066593885,1971775
7,0.134063512087,0.307798802853,0.348535597324,1971775
8,0.102809488773,0.259319424629,0.31161954999,1971775
9,0.0728278458118,0.213880226016,0.27797627449,1971775
10,0.045459985733,0.170453369617,0.247439965606,1971775
11,0.0213342010975,0.129009723663,0.220123142004,1971775
12,0.000660806894302,0.0899337530136,0.196129903197,1971775
1,0.863633394241,0.766820430756,0.667443454266,263948
2,0.86502045393,0.791922092438,0.694780230522,263948
3,0.586846768856,0.765976309776,0.637384533882,263948
4,0.898805916309,0.814040362835,0.765070438385,263948
5,0.38728004694,0.704944550991,0.674466311932,263948
6,0.188946276903,0.523596763611,0.509209096432,263948
7,0.189967021346,0.401458889246,0.429657489061,263948
8,0.115044206381,0.285583436489,0.348843872547,263948
9,0.0468119978905,0.178274214268,0.274847388268,263948
10,-0.0176203250885,0.0790005028248,0.206876218319,263948
11,-0.0769132375717,-0.0126915276051,0.144093990326,263948
12,-0.129903376102,-0.0960916876793,0.0868666172028,263948
1,0.299320787191,0.505945324898,0.437905550003,4930751
2,0.158677965403,0.491647064686,0.358599454165,4930751
3,0.127562046051,0.465963453054,0.31004691124,4930751
4,0.111904740334,0.43898421526,0.280297160149,4930751
5,0.109928071499,0.415011107922,0.267434120178,4930751
6,0.11500108242,0.394187659025,0.266548812389,4930751
7,0.123749524355,0.375453144312,0.273209065199,4930751
8,0.133557826281,0.357590556145,0.28369820118,4930751
9,0.352146357298,0.447802990675,0.403574645519,4930751
10,0.420509815216,0.476048380136,0.456065833569,4930751
11,0.240697279572,0.425495386124,0.428051143885,4930751
12,0.651570856571,0.604920804501,0.616066753864,4930751
1,0.809586763382,0.705525040627,0.68096357584,2745608
2,0.810082674026,0.678604364395,0.663597941399,2745608
3,0.0876507759094,0.46287214756,0.411570847034,2745608
4,0.145539432764,0.354870527983,0.36305898428,2745608
5,0.112747609615,0.277920305729,0.314512133598,2745608
6,0.100328594446,0.228992298245,0.283535152674,2745608
7,0.0849274396896,0.196165129542,0.260277599096,2745608
8,0.0699949264526,0.172041028738,0.24198320508,2745608
9,0.057510972023,0.152796536684,0.227981209755,2745608
10,0.0484658479691,0.136479735374,0.218057632446,2745608
11,0.170628532767,0.182002201676,0.264903575182,2745608
12,0.0740769505501,0.155646055937,0.248094215989,2745608
1,0.888920962811,0.742112874985,0.694443941116,2867606
2,0.96093672514,0.769845306873,0.719559907913,2867606
3,0.870284080505,0.77149772644,0.743454456329,2867606
4,0.85379755497,0.778055429459,0.787782549858,2867606
5,0.865336060524,0.795420944691,0.848965764046,2867606
6,0.860103011131,0.803981542587,0.880504310131,2867606
7,0.898407697678,0.800024151802,0.876761138439,2867606
8,0.894644021988,0.80943185091,0.88832461834,2867606
9,0.502776026726,0.750619828701,0.798219680786,2867606
10,0.844479382038,0.745175898075,0.813811421394,2867606
11,0.898545444012,0.785838961601,0.832946538925,2867606
12,0.87450492382,0.778760433197,0.815145552158,2867606
1,0.515091538429,0.674437522888,0.626108527184,183507
2,0.768873691559,0.69641494751,0.673412442207,183507
3,0.326916873455,0.583583593369,0.522386491299,183507
4,0.238697916269,0.491396546364,0.454063892365,183507
5,0.213240385056,0.424554407597,0.407726407051,183507
6,0.19036565721,0.375427752733,0.373510301113,183507
7,0.166767835617,0.335162818432,0.345384180546,183507
8,0.143405288458,0.298991054296,0.320880711079,183507
9,0.121548831463,0.264733582735,0.299151659012,183507
10,0.10172533989,0.231526792049,0.279804468155,183507
11,0.0839800238609,0.199136257172,0.262531518936,183507
12,0.0681499242783,0.167628735304,0.247043713927,183507
1,0.670219182968,0.728030204773,0.683310270309,491796
2,0.639726400375,0.747811436653,0.738155782223,491796
3,0.486373364925,0.711584150791,0.651528477669,491796
4,0.784287571907,0.718898117542,0.710782051086,491796
5,0.644933462143,0.685043275356,0.66545522213,491796
6,0.888253808022,0.759549617767,0.778586268425,491796
7,0.614843785763,0.762736082077,0.788560509682,491796
8,0.438266694546,0.756748318672,0.757589101791,491796
9,0.371003568172,0.616617143154,0.638425529003,491796
10,0.355548292398,0.520485937595,0.565211176872,491796
11,0.284344792366,0.428934842348,0.490956664085,491796
12,0.213088691235,0.341549187899,0.419979631901,491796
1,0.884726881981,0.7420104146,0.676979184151,120315
2,0.626711189747,0.697709023952,0.63539659977,120315
3,0.230019465089,0.584051012993,0.51207870245,120315
4,0.244613602757,0.502940773964,0.464430123568,120315
5,0.20592468977,0.434965103865,0.415109008551,120315
6,0.175601541996,0.378264039755,0.37390255928,120315
7,0.143640398979,0.32750082016,0.336848556995,120315
8,0.112948805094,0.280140429735,0.303370863199,120315
9,0.0845125317574,0.235094964504,0.273236095905,120315
10,0.0589136779308,0.192032963037,0.246313512325,120315
11,0.0363546609879,0.151034027338,0.222475588322,120315
12,0.0168395936489,0.112376362085,0.201583534479,120315
1,0.15772639215,0.647021353245,0.559822797775,139432
2,0.507164955139,0.668708145618,0.565566956997,139432
3,0.351522266865,0.638124704361,0.510339021683,139432
4,0.167100012302,0.490572601557,0.400083720684,139432
5,0.159062370658,0.387437075377,0.346854478121,139432
6,0.128070890903,0.305772185326,0.307068169117,139432
7,0.098746240139,0.239247366786,0.276140928268,139432
8,0.0676162838936,0.181305408478,0.248043984175,139432
9,0.0366634130478,0.128624379635,0.220844775438,139432
10,0.00734931230545,0.0799419879913,0.194434270263,139432
11,-0.0192921161652,0.0350154936314,0.169340997934,139432
12,-0.0425322651863,-0.00588461756706,0.1462469697,139432
1,0.797358155251,0.690364003181,0.692643761635,4358087
2,0.850207984447,0.683251738548,0.692251443863,4358087
3,0.800860404968,0.688817799091,0.71940279007,4358087
4,0.431472420692,0.576931476593,0.586365878582,4358087
5,0.506673753262,0.623093605042,0.675366699696,4358087
6,0.749279916286,0.676787734032,0.773579597473,4358087
7,0.917029261589,0.736063539982,0.831792712212,4358087
8,0.960292577744,0.770673573017,0.852224767208,4358087
9,0.806693077087,0.739343822002,0.806229710579,4358087
10,0.947696983814,0.79701679945,0.857561290264,4358087
11,0.828477859497,0.752559542656,0.79474568367,4358087
12,0.852154970169,0.75386595726,0.806686758995,4358087
1,0.782894492149,0.750439286232,0.765616595745,468527
2,0.625710248947,0.76012802124,0.758826971054,468527
3,0.578426659107,0.676091432571,0.634932816029,468527
4,0.189134344459,0.52683866024,0.473555326462,468527
5,0.211448043585,0.426243335009,0.406086623669,468527
6,0.184967309237,0.360780894756,0.360047221184,468527
7,0.164235800505,0.317056417465,0.332125723362,468527
8,0.142640024424,0.283568203449,0.31151792407,468527
9,0.122321069241,0.254370868206,0.29425495863,468527
10,0.104278951883,0.226956054568,0.279065191746,468527
11,0.0886718034744,0.200374558568,0.265542447567,468527
12,0.144554018974,0.201864212751,0.279029548168,468527
1,0.663036644459,0.57288724184,0.617193162441,2033467
2,0.747084140778,0.644020080566,0.648178756237,2033467
3,0.810676813126,0.656028628349,0.662811756134,2033467
4,0.682718932629,0.672809898853,0.698556065559,2033467
5,0.740509748459,0.670671105385,0.657325148582,2033467
6,0.520053207874,0.681929945946,0.673151433468,2033467
7,0.609577178955,0.641547858715,0.630506813526,2033467
8,0.693841338158,0.662255823612,0.6856097579,2033467
9,0.77502989769,0.678746581078,0.732062101364,2033467
10,0.858789026737,0.72443407774,0.802014887333,2033467
11,0.844855964184,0.74079400301,0.795074641705,2033467
12,0.829045236111,0.725401043892,0.766607165337,2033467
1,0.816633939743,0.720467805862,0.684809684753,4443385
2,0.838188886642,0.727645516396,0.671581745148,4443385
3,0.46482115984,0.661729097366,0.588723838329,4443385
4,0.188871860504,0.512189269066,0.473798662424,4443385
5,0.192496210337,0.418343186378,0.417754769325,4443385
6,0.16685308516,0.353347718716,0.373227357864,4443385
7,0.142071008682,0.30493247509,0.338216513395,4443385
8,0.115640670061,0.2642121315,0.3076364398,4443385
9,0.0907491743565,0.227181702852,0.280505567789,4443385
10,0.0688054561615,0.192360192537,0.256783545017,4443385
11,0.0501623749733,0.159314379096,0.23642039299,4443385
12,0.0346612930298,0.12804454565,0.219207108021,4443385
1,0.848733663559,0.747346997261,0.714670479298,3687172
2,0.853657841682,0.730416595936,0.682110667229,3687172
3,0.866174578667,0.761589229107,0.721189022064,3687172
4,0.820670723915,0.75585269928,0.755483090878,3687172
5,0.723961472511,0.743179917336,0.761408448219,3687172
6,0.806376814842,0.756899535656,0.813282251358,3687172
7,0.795150518417,0.761550426483,0.830934405327,3687172
8,0.895680427551,0.784860610962,0.861612856388,3687172
9,0.944685339928,0.812052488327,0.892739951611,3687172
10,0.91398113966,0.817223906517,0.892754733562,3687172
11,0.950097024441,0.826985955238,0.865692794323,3687172
12,0.831189334393,0.802785038948,0.835788547993,3687172
1,0.827275693417,0.714412808418,0.706325888634,3026715
2,0.797814965248,0.696473658085,0.674185991287,3026715
3,0.907145380974,0.750488877296,0.751723408699,3026715
4,0.951290786266,0.77658623457,0.796539008617,3026715
5,0.932423710823,0.796547412872,0.829063177109,3026715
6,0.663342475891,0.813483953476,0.854097127914,3026715
7,0.687194347382,0.792349636555,0.841417789459,3026715
8,0.719273328781,0.754186451435,0.805304765701,3026715
9,0.787754178047,0.75228613615,0.800843715668,3026715
10,0.396433919668,0.636154294014,0.670196056366,3026715
11,0.753292798996,0.710720300674,0.733427524567,3026715
12,0.299698412418,0.55277878046,0.577731728554,3026715
1,0.809860825539,0.741490960121,0.688067317009,4082928
2,0.935855150223,0.78149408102,0.726201355457,4082928
3,0.795370697975,0.776801347733,0.727879285812,4082928
4,0.871978998184,0.780179560184,0.804115414619,4082928
5,0.731111764908,0.750990748405,0.79594373703,4082928
6,0.872913181782,0.7663449049,0.859059989452,4082928
7,0.307402580976,0.600842058659,0.658465087414,4082928
8,0.27493724227,0.471842348576,0.546924591064,4082928
9,0.179095521569,0.353992819786,0.437132358551,4082928
10,0.104530751705,0.252296149731,0.344035625458,4082928
11,0.0349578559399,0.160864546895,0.262196958065,4082928
12,-0.0271406173706,0.0774073004723,0.190155282617,4082928
1,0.853923082352,0.731572031975,0.682318687439,3351443
2,0.896428108215,0.759936273098,0.728429675102,3351443
3,0.802313446999,0.758414745331,0.741748809814,3351443
4,0.866507649422,0.772618055344,0.777391672134,3351443
5,0.312415093184,0.671702682972,0.65380769968,3351443
6,0.276175886393,0.525162696838,0.545628249645,3351443
7,0.218184158206,0.4044290483,0.454692661762,3351443
8,0.152887135744,0.300146818161,0.374299675226,3351443
9,0.0875948965549,0.207167595625,0.301781177521,3351443
10,0.0249476730824,0.121891498566,0.23519295454,3351443
11,-0.0323397219181,0.0433564484119,0.174564123154,3351443
12,-0.0824739038944,-0.0280528366566,0.12051191926,3351443
1,0.465617328882,0.706441819668,0.646637916565,2118993
2,0.543576717377,0.602498352528,0.560989499092,2118993
3,0.546390712261,0.562969863415,0.530632257462,2118993
4,0.271146684885,0.478696137667,0.421180635691,2118993
5,0.31579336524,0.475730478764,0.440681695938,2118993
6,0.0914168059826,0.301353573799,0.298186659813,2118993
7,0.146875470877,0.22681607306,0.279109418392,2118993
8,0.173404067755,0.198939025402,0.291994571686,2118993
9,0.188162609935,0.192217364907,0.312534451485,2118993
10,0.191950082779,0.19271337986,0.329150319099,2118993
11,0.189639464021,0.194363325834,0.339442431927,2118993
12,0.184064611793,0.194822609425,0.344186097383,2118993
1,0.613791823387,0.509819746017,0.566494762897,665904
2,0.765786826611,0.589865744114,0.653453230858,665904
3,0.744063556194,0.59975284338,0.659388661385,665904
4,0.782974421978,0.62146794796,0.697011053562,665904
5,0.749481499195,0.634447813034,0.73630297184,665904
6,0.786435008049,0.642009079456,0.753648936749,665904
7,0.678212046623,0.633534431458,0.74435043335,665904
8,0.86438035965,0.653927028179,0.808517098427,665904
9,0.128878474236,0.413654059172,0.506673038006,665904
10,0.126292616129,0.249944150448,0.381058692932,665904
11,0.710193157196,0.581902325153,0.634743094444,665904
12,0.240869447589,0.335681378841,0.393424093723,665904
1,0.230230271816,0.629899501801,0.524282753468,4589830
2,0.146633297205,0.541587889194,0.408481627703,4589830
3,-0.0155136585236,0.418241202831,0.287499308586,4589830
4,-0.0557051002979,0.322111219168,0.220257788897,4589830
5,-0.099357008934,0.221886634827,0.156656473875,4589830
6,-0.0327513813972,0.138385534286,0.129530072212,4589830
7,-0.0321002602577,0.081909686327,0.121237486601,4589830
8,-0.040402084589,0.0360484719276,0.118599832058,4589830
9,-0.0505684614182,-0.00333589315414,0.11695805192,4589830
10,0.223038822412,0.164457887411,0.277620255947,4589830
11,0.132015705109,0.119954496622,0.261325478554,4589830
12,0.0348358750343,0.0601543188095,0.233767732978,4589830
1,0.565623521805,0.62090587616,0.540090858936,1782867
2,0.916282474995,0.753216445446,0.662866473198,1782867
3,0.0113653242588,0.598720550537,0.466086745262,1782867
4,0.169443592429,0.485619664192,0.39713409543,1782867
5,0.155135661364,0.399959236383,0.345317721367,1782867
6,0.12446808815,0.326467514038,0.302633017302,1782867
7,0.089626789093,0.260625094175,0.26613599062,1782867
8,0.0567034482956,0.200766742229,0.23423653841,1782867
